Age Gender University_GPA Field_of_Study Internships_Completed Soft_Skills_Score Networking_Score Job_Offers Starting_Salary Career_Satisfaction
18 Male 2.04 Medicine 0 6 6 3 25000.0 10
24 Female 2.49 Business 4 2 3 3 35700.0 3
22 Male 2.18 Mathematics 1 3 5 4 55900.0 6
23 Male 2.88 Business 2 6 10 1 56800.0 2
24 Other 3.78 Engineering 2 5 2 1 41300.0 9
20 Male 2.94 Medicine 2 4 9 1 54600.0 2
29 Male 3.7 Medicine 2 7 6 5 49200.0 10
27 Female 2.65 Law 1 3 9 0 25000.0 8
20 Female 2.68 Medicine 3 10 9 0 46500.0 10
22 Male 3.79 Arts 4 7 7 5 60900.0 4
23 Female 2.85 Law 2 9 5 2 69900.0 4
26 Female 3.58 Mathematics 1 2 4 5 46400.0 5
29 Male 2.47 Arts 1 5 1 3 55800.0 1
22 Male 3.9 Law 2 1 9 5 52600.0 4
18 Female 3.15 Computer Science 0 7 6 0 58000.0 6
21 Male 3.52 Mathematics 1 2 2 3 40300.0 10
22 Female 2.18 Law 4 5 7 5 48900.0 2
29 Female 2.99 Computer Science 4 1 6 1 58200.0 3
27 Other 3.8 Law 0 1 4 0 56000.0 4
27 Male 3.75 Computer Science 1 4 6 3 59100.0 3
22 Other 2.09 Arts 0 7 6 0 62000.0 9
24 Male 2.61 Mathematics 1 7 5 1 52400.0 6
21 Male 2.89 Mathematics 1 8 1 1 54500.0 5
18 Male 2.34 Law 0 9 3 1 41500.0 5
22 Male 3.46 Engineering 3 4 7 2 62900.0 2
24 Female 2.37 Law 2 2 2 5 33800.0 9
27 Male 2.69 Computer Science 2 10 10 3 59300.0 2
27 Male 3.33 Mathematics 2 10 10 2 52000.0 5
23 Female 2.96 Business 0 3 1 4 39300.0 7
22 Male 3.48 Arts 1 9 8 4 39900.0 3
21 Female 3.92 Engineering 1 8 7 0 53200.0 8
19 Male 2.23 Business 4 6 6 0 46300.0 5
21 Female 3.42 Business 1 3 10 0 43600.0 10
27 Female 2.46 Arts 3 10 5 2 56300.0 3
27 Male 2.83 Law 2 8 6 5 25000.0 3
20 Male 2.07 Medicine 3 2 1 1 51400.0 3
27 Male 2.27 Engineering 2 4 9 0 44400.0 3
18 Female 2.64 Law 0 4 1 0 31600.0 4
25 Male 2.68 Arts 3 9 4 5 44900.0 10
22 Male 3.8 Medicine 1 8 3 4 30300.0 1
21 Male 3.48 Arts 2 7 4 1 67700.0 3
25 Male 3.94 Arts 4 4 1 2 60800.0 10
24 Female 3.2 Business 3 7 10 5 62400.0 10
19 Female 2.48 Mathematics 0 1 4 1 57700.0 5
18 Male 2.66 Law 4 8 4 4 25000.0 8
29 Male 2.64 Arts 0 8 3 2 32300.0 8
28 Female 2.65 Law 2 9 8 3 63400.0 9
21 Female 3.35 Medicine 3 9 7 0 79600.0 9
25 Male 3.06 Business 0 1 9 2 55600.0 6
29 Male 2.77 Medicine 4 10 2 4 70800.0 10
19 Male 2.3 Medicine 4 7 10 1 37800.0 7
20 Female 2.04 Business 1 1 3 2 40600.0 4
29 Male 2.44 Law 0 6 6 4 60000.0 3
18 Female 2.21 Medicine 3 5 2 5 38000.0 3
18 Female 3.57 Computer Science 3 2 2 2 25800.0 2
20 Female 2.22 Law 1 3 10 0 61200.0 8
28 Male 3.45 Mathematics 4 8 2 5 39200.0 7
22 Male 2.77 Mathematics 0 2 2 1 25000.0 8
29 Male 2.15 Arts 4 4 5 5 67400.0 6
20 Male 3.63 Business 0 3 1 1 57600.0 10
18 Female 3.16 Mathematics 0 7 7 2 60500.0 10
18 Other 2.47 Business 0 8 1 5 61400.0 5
25 Female 3.79 Law 4 4 1 4 64600.0 1
27 Female 2.09 Computer Science 4 6 5 0 57500.0 8
28 Male 2.4 Computer Science 4 3 7 0 27700.0 2
29 Male 3.5 Computer Science 2 7 3 2 33700.0 1
29 Male 3.42 Computer Science 4 8 7 3 65100.0 9
19 Female 2.58 Engineering 1 7 9 5 58600.0 8
20 Female 2.12 Business 2 4 4 2 48000.0 9
19 Female 3.72 Medicine 0 10 5 5 25000.0 5
20 Male 2.63 Business 3 9 8 0 37400.0 3
24 Male 2.39 Mathematics 2 10 9 5 45400.0 8
18 Female 3.03 Business 2 8 5 1 38700.0 4
27 Male 3.82 Business 0 6 5 2 34300.0 1
25 Female 2.09 Computer Science 4 2 2 2 55000.0 9
27 Female 3.53 Computer Science 4 10 9 1 72000.0 4
27 Female 3.14 Engineering 2 7 6 5 59600.0 2
27 Male 2.85 Law 4 9 5 2 42900.0 10
19 Male 3.49 Business 2 9 5 4 49000.0 3
20 Male 3.93 Arts 3 9 4 1 59200.0 6
26 Male 2.46 Law 3 9 1 1 41000.0 9
24 Male 2.29 Mathematics 0 6 6 5 53200.0 6
21 Female 3.83 Engineering 1 1 1 1 44700.0 4
27 Female 3.34 Mathematics 1 6 10 0 44300.0 1
22 Male 2.88 Computer Science 4 5 2 2 26200.0 2
19 Male 3.15 Mathematics 1 7 7 3 50700.0 7
28 Male 3.49 Business 3 8 1 2 56100.0 3
25 Male 3.55 Computer Science 0 1 8 2 62700.0 2
21 Female 3.84 Law 3 10 8 0 25000.0 6
26 Male 2.85 Medicine 2 4 7 4 64300.0 4
22 Male 2.59 Computer Science 4 4 7 4 60900.0 1
26 Male 3.28 Computer Science 4 1 1 0 72100.0 9
21 Female 2.83 Engineering 1 4 3 0 44500.0 9
27 Female 3.19 Medicine 2 7 9 0 51000.0 5
22 Male 2.84 Law 1 6 5 2 34600.0 8
26 Female 2.31 Arts 1 4 5 0 49100.0 6
25 Female 2.94 Arts 1 2 7 3 45300.0 7
20 Female 3.38 Arts 2 7 10 1 52300.0 6
18 Male 3.6 Business 1 8 8 4 49400.0 7
20 Female 2.99 Arts 4 9 6 5 62200.0 3
21 Female 2.33 Business 1 9 5 3 46900.0 3
19 Female 2.83 Law 2 4 1 5 69100.0 10
18 Female 3.57 Law 2 3 10 4 25000.0 3
24 Female 2.83 Computer Science 3 5 10 2 69400.0 10
25 Male 3.39 Arts 1 6 10 2 29300.0 6
24 Female 3.01 Engineering 2 8 9 0 62300.0 1
22 Female 2.48 Law 1 3 6 4 60100.0 9
29 Female 3.59 Medicine 0 6 3 2 33900.0 9
18 Male 2.17 Medicine 4 5 10 2 68400.0 4
24 Female 3.05 Law 4 7 7 5 32200.0 2
24 Female 2.42 Computer Science 1 9 4 5 30200.0 7
26 Male 2.13 Mathematics 4 7 3 4 43300.0 7
20 Female 3.01 Medicine 4 6 7 2 44000.0 6
26 Female 3.0 Medicine 0 9 6 0 40900.0 8
18 Female 3.41 Mathematics 4 10 4 2 51100.0 3
18 Male 3.49 Computer Science 4 4 10 3 55600.0 2
21 Male 3.46 Mathematics 2 1 8 3 48800.0 10
26 Female 2.82 Computer Science 4 8 2 0 32600.0 1
23 Male 3.26 Computer Science 1 6 6 3 37200.0 3
28 Female 3.15 Engineering 4 6 3 5 81600.0 8
20 Female 2.84 Computer Science 1 5 8 2 34200.0 8
18 Female 3.19 Computer Science 4 10 8 3 34800.0 7
21 Male 3.89 Computer Science 1 3 1 3 26700.0 2
29 Female 2.39 Law 4 6 2 2 64600.0 3
26 Male 3.81 Arts 1 1 4 4 64400.0 7
20 Male 2.11 Law 4 7 1 0 56000.0 8
29 Male 2.62 Arts 0 6 3 4 69300.0 9
26 Male 2.58 Engineering 2 5 4 4 39200.0 6
24 Other 3.25 Engineering 2 3 10 3 32700.0 10
29 Other 2.26 Medicine 2 8 3 1 54100.0 3
21 Male 3.76 Mathematics 2 4 5 4 57100.0 9
20 Female 3.66 Mathematics 0 9 10 2 52900.0 5
27 Male 3.3 Law 0 9 7 2 45400.0 4
22 Female 2.92 Arts 4 5 8 2 65400.0 9
22 Female 3.87 Engineering 0 7 8 1 49300.0 10
20 Female 3.66 Engineering 2 6 2 1 53800.0 2
29 Male 3.0 Law 3 6 1 5 49600.0 10
26 Female 3.4 Medicine 4 4 6 0 42600.0 4
21 Male 3.13 Computer Science 1 10 1 1 34100.0 6
28 Other 3.18 Business 2 8 6 0 56300.0 6
22 Male 2.66 Medicine 2 10 7 5 25000.0 10
21 Female 2.92 Mathematics 2 3 9 2 40500.0 5
22 Female 2.16 Mathematics 0 5 10 1 42500.0 10
24 Female 2.71 Business 1 1 10 3 31800.0 7
26 Male 3.39 Medicine 4 1 1 5 45600.0 5
24 Female 3.91 Medicine 2 9 7 3 56700.0 6
22 Male 3.93 Computer Science 1 4 4 3 51900.0 1
27 Female 3.11 Engineering 3 9 9 1 41400.0 8
27 Male 3.21 Arts 0 7 4 1 59300.0 5
24 Male 2.37 Medicine 2 10 2 1 54000.0 5
27 Female 3.39 Computer Science 1 8 1 3 32800.0 10
22 Male 2.14 Mathematics 1 9 7 2 38400.0 6
20 Male 2.57 Business 2 1 7 4 28800.0 6
24 Male 3.34 Law 1 7 3 2 44800.0 8
28 Male 2.62 Mathematics 1 8 5 1 40000.0 4
28 Female 2.1 Law 4 2 10 4 46600.0 4
19 Female 3.66 Engineering 0 10 7 5 79000.0 3
29 Male 2.62 Law 4 9 8 4 25500.0 9
26 Male 2.13 Medicine 0 1 9 2 25000.0 8
27 Male 2.15 Business 0 3 10 3 72400.0 5
27 Male 2.5 Medicine 4 9 10 0 57900.0 8
29 Female 2.36 Law 2 1 1 3 64600.0 6
18 Female 3.55 Arts 1 4 9 3 44800.0 5
23 Male 2.64 Mathematics 3 10 6 4 60300.0 9
24 Male 3.61 Law 4 6 6 1 48100.0 9
25 Male 2.35 Arts 4 6 7 1 63000.0 8
27 Female 2.99 Law 2 4 9 4 65300.0 10
26 Other 3.38 Engineering 1 10 7 3 63900.0 3
19 Male 3.3 Business 4 10 7 2 40200.0 9
28 Male 3.2 Arts 3 10 3 5 51400.0 6
27 Female 3.85 Computer Science 1 10 10 0 35600.0 9
19 Female 2.46 Engineering 4 1 9 3 58300.0 1
22 Male 2.99 Medicine 4 5 4 3 55100.0 1
22 Male 3.77 Law 0 5 6 0 26100.0 6
23 Male 2.16 Business 0 3 7 2 56900.0 4
20 Female 2.11 Business 4 3 9 0 56500.0 5
25 Male 2.47 Law 2 4 10 4 58500.0 5
18 Male 3.27 Computer Science 0 3 3 0 50700.0 3
23 Female 2.52 Mathematics 4 3 2 0 58500.0 9
21 Male 2.38 Mathematics 1 3 2 3 54700.0 1
18 Female 2.92 Arts 3 7 2 3 36600.0 6
24 Male 3.23 Law 0 9 9 1 59500.0 2
26 Male 2.5 Business 4 1 8 0 35700.0 2
21 Female 2.6 Computer Science 0 8 9 4 34000.0 9
21 Male 3.23 Mathematics 1 10 9 1 53200.0 10
23 Other 3.89 Computer Science 2 1 1 5 25000.0 2
29 Female 3.35 Mathematics 4 9 10 0 40000.0 9
20 Male 3.57 Medicine 1 8 10 3 45300.0 8
29 Female 2.73 Computer Science 3 6 9 4 69900.0 7
23 Male 2.54 Engineering 4 6 1 2 46800.0 8
24 Female 2.91 Business 3 10 5 1 78900.0 9
28 Male 3.61 Engineering 2 7 4 3 27700.0 10
27 Female 2.91 Mathematics 4 8 8 2 57100.0 9
27 Male 3.69 Computer Science 4 7 5 0 59700.0 3
20 Male 3.98 Computer Science 1 1 9 4 36200.0 10
24 Female 2.14 Engineering 0 10 1 3 48600.0 1
20 Female 2.09 Medicine 4 4 8 3 48400.0 8
19 Male 2.3 Computer Science 2 4 6 4 66300.0 10
29 Male 2.77 Engineering 4 9 1 3 28400.0 4
27 Female 2.26 Engineering 4 9 2 3 78200.0 5
21 Female 3.74 Business 4 3 4 0 25000.0 6
29 Male 2.05 Medicine 4 9 5 1 56400.0 6
25 Male 2.63 Arts 2 5 1 2 36900.0 7
26 Male 2.37 Engineering 1 6 10 5 57200.0 10
24 Female 3.86 Business 0 7 7 4 40100.0 3
18 Male 3.34 Arts 2 3 4 2 70200.0 2
20 Male 3.82 Business 2 4 1 4 51500.0 9
29 Female 3.94 Business 3 5 6 5 43700.0 2
26 Male 2.99 Law 0 1 9 4 33200.0 9
29 Female 2.47 Medicine 1 8 9 3 55800.0 10
18 Male 2.39 Computer Science 1 7 4 5 56800.0 4
26 Male 2.45 Medicine 3 2 7 5 44600.0 1
25 Male 3.42 Arts 3 7 10 0 50400.0 3
18 Female 2.08 Law 2 9 1 4 54200.0 10
23 Male 2.1 Medicine 1 5 10 5 59600.0 2
22 Female 3.22 Computer Science 1 6 9 2 35000.0 4
23 Female 3.28 Medicine 1 5 1 1 43100.0 2
27 Female 3.33 Medicine 2 1 9 2 59200.0 10
29 Male 2.74 Medicine 1 6 6 5 48400.0 6
22 Male 3.61 Engineering 4 7 10 0 25000.0 10
23 Male 3.07 Engineering 3 5 7 1 73900.0 1
22 Male 2.21 Medicine 3 3 4 3 62700.0 5
28 Male 3.59 Computer Science 3 6 9 2 25000.0 9
29 Female 3.91 Mathematics 3 7 6 2 40100.0 1
22 Male 2.12 Computer Science 4 10 6 5 73600.0 4
21 Male 2.78 Computer Science 0 10 10 4 56800.0 2
20 Male 2.98 Computer Science 1 9 6 4 28400.0 2
20 Female 2.29 Law 3 7 4 1 25000.0 5
21 Male 3.74 Law 1 3 7 3 25000.0 2
26 Female 2.57 Business 1 1 2 4 42600.0 5
19 Male 3.57 Medicine 4 7 2 5 60000.0 1
26 Female 3.34 Mathematics 1 8 6 2 27000.0 5
18 Female 3.2 Mathematics 3 1 9 1 58500.0 3
18 Male 2.38 Medicine 1 5 3 4 36800.0 2
22 Male 2.44 Business 4 8 7 4 25000.0 4
23 Male 2.09 Computer Science 3 10 9 0 44800.0 1
23 Male 2.48 Arts 4 7 9 1 79600.0 3
20 Female 2.69 Arts 2 2 3 1 70200.0 1
24 Female 3.67 Business 0 4 1 5 42500.0 8
26 Female 2.73 Mathematics 1 6 2 3 53100.0 5
28 Female 3.51 Arts 1 7 8 4 41300.0 1
29 Male 2.88 Engineering 1 7 7 1 25000.0 2
27 Male 3.57 Medicine 2 3 1 5 40900.0 9
25 Female 3.95 Arts 0 8 3 3 59600.0 7
23 Male 2.48 Law 4 7 8 4 32300.0 3
29 Female 3.72 Law 2 4 7 2 66100.0 1
25 Male 3.24 Mathematics 2 10 5 0 66700.0 2
29 Male 3.63 Mathematics 3 4 3 3 43200.0 7
22 Other 3.3 Engineering 2 4 7 0 51700.0 8
25 Male 2.85 Medicine 2 5 5 2 69500.0 5
27 Other 2.46 Engineering 1 2 1 1 55400.0 4
29 Other 2.14 Medicine 3 9 5 4 71900.0 10
21 Female 3.07 Medicine 4 6 3 1 25000.0 4
27 Female 3.98 Mathematics 0 8 2 0 41300.0 5
25 Female 3.48 Arts 4 1 3 1 45100.0 7
27 Female 2.65 Law 3 6 10 1 68700.0 7
29 Male 3.65 Business 1 6 4 3 50000.0 4
19 Male 3.54 Arts 0 8 1 5 38900.0 1
29 Female 2.56 Mathematics 4 1 4 3 48300.0 5
29 Male 2.03 Computer Science 0 5 9 2 57800.0 7
22 Male 2.24 Engineering 0 3 1 3 45300.0 4
26 Male 3.75 Mathematics 0 6 7 3 62600.0 7
21 Female 3.67 Computer Science 2 9 8 3 51700.0 8
28 Female 2.59 Medicine 3 10 9 3 45500.0 2
23 Male 2.57 Mathematics 3 3 7 5 67700.0 2
18 Female 3.59 Arts 1 9 9 2 71600.0 5
26 Female 3.88 Computer Science 4 9 10 3 67500.0 3
18 Female 3.56 Computer Science 1 1 3 3 37900.0 4
22 Female 3.21 Law 4 2 1 0 67900.0 1
21 Female 2.49 Mathematics 0 4 2 3 65000.0 4
29 Male 3.05 Computer Science 4 7 10 2 32800.0 4
20 Female 2.47 Law 4 2 1 5 45000.0 4
23 Male 3.62 Law 0 7 2 2 68700.0 3
19 Female 2.77 Medicine 1 5 9 1 64300.0 2
20 Other 3.67 Law 4 10 5 3 42100.0 4
22 Male 2.76 Medicine 1 7 4 4 33700.0 8
26 Male 3.65 Law 1 9 2 1 69500.0 3
19 Female 2.67 Law 3 9 3 2 58400.0 6
27 Male 2.88 Mathematics 0 3 9 1 50500.0 2
25 Female 3.23 Mathematics 0 3 3 4 38000.0 1
19 Male 2.14 Medicine 2 7 8 0 60800.0 7
28 Male 3.9 Computer Science 1 5 1 4 34500.0 6
22 Other 3.15 Engineering 2 5 5 5 36400.0 10
24 Female 3.02 Arts 0 5 2 5 56000.0 4
25 Female 3.68 Arts 0 9 4 1 64800.0 7
18 Male 3.73 Medicine 2 4 2 3 52100.0 6
23 Female 3.04 Computer Science 0 6 3 0 44600.0 2
18 Female 3.85 Mathematics 0 6 5 5 63300.0 4
19 Female 2.13 Mathematics 3 7 2 4 32700.0 9
18 Female 2.23 Engineering 4 2 9 3 35700.0 8
28 Female 3.19 Business 3 6 8 4 66300.0 6
22 Male 2.71 Mathematics 4 9 5 2 32300.0 1
27 Male 2.93 Medicine 3 3 1 3 25000.0 7
26 Female 2.66 Business 3 2 5 2 35200.0 1
23 Male 2.81 Arts 1 8 4 0 66300.0 8
28 Female 3.65 Arts 2 1 9 0 63400.0 3
28 Male 3.19 Mathematics 3 8 2 0 28000.0 9
18 Female 3.99 Engineering 1 5 7 0 37700.0 5
18 Female 3.57 Engineering 3 9 2 2 27700.0 6
19 Male 2.55 Business 2 9 3 2 59500.0 4
26 Male 2.53 Mathematics 1 4 3 5 31700.0 6
20 Male 2.67 Arts 4 1 10 1 56800.0 9
18 Female 3.69 Engineering 2 5 8 1 46900.0 7
22 Female 2.05 Engineering 0 7 2 2 51400.0 2
24 Male 2.46 Arts 1 9 1 0 25000.0 6
23 Female 3.81 Mathematics 0 10 6 1 63400.0 9
29 Male 3.28 Arts 1 9 6 3 73200.0 8
18 Male 2.45 Computer Science 4 9 1 2 72200.0 1
22 Female 2.44 Law 1 6 5 3 51000.0 5
22 Male 3.73 Engineering 3 2 9 0 25000.0 6
23 Male 3.79 Business 0 5 10 5 44600.0 9
20 Male 2.51 Mathematics 0 3 10 2 54000.0 4
22 Male 2.84 Medicine 1 6 5 1 52000.0 1
24 Male 3.67 Medicine 3 5 7 5 26800.0 6
22 Male 3.54 Arts 3 10 6 1 60700.0 9
22 Female 3.63 Law 1 1 10 3 61600.0 6
22 Male 3.04 Mathematics 2 10 4 2 61600.0 7
27 Female 3.82 Mathematics 4 10 2 5 39200.0 10
27 Male 2.65 Business 1 2 10 0 28300.0 4
20 Male 2.31 Computer Science 3 5 5 4 42700.0 2
18 Female 3.42 Engineering 4 6 10 4 67700.0 3
22 Other 3.08 Computer Science 1 1 9 5 35500.0 1
26 Male 3.71 Mathematics 4 7 3 0 37000.0 2
18 Female 2.16 Business 2 3 3 1 34100.0 7
20 Female 3.69 Computer Science 3 1 7 4 43700.0 9
21 Female 2.59 Arts 2 7 10 0 56200.0 9
18 Female 3.31 Medicine 2 7 2 5 60200.0 9
18 Male 2.08 Arts 3 10 8 5 31100.0 1
25 Male 3.22 Engineering 2 3 7 5 65200.0 7
19 Female 3.43 Arts 1 6 8 3 67300.0 7
29 Male 2.74 Business 1 4 10 1 45700.0 9
25 Female 2.43 Mathematics 4 4 6 0 29200.0 9
24 Male 3.08 Business 1 9 5 5 68900.0 1
27 Male 3.67 Engineering 1 7 4 3 55600.0 10
27 Female 2.65 Engineering 4 6 8 2 78600.0 5
19 Male 2.5 Medicine 0 9 2 4 28400.0 2
23 Female 2.56 Computer Science 3 3 6 4 54400.0 6
23 Female 3.9 Medicine 1 4 10 4 72000.0 2
20 Female 2.72 Arts 4 9 6 0 57000.0 6
28 Female 2.01 Computer Science 2 4 5 2 25000.0 7
19 Female 3.56 Engineering 2 7 2 0 25000.0 6
29 Female 3.4 Business 1 9 5 5 77000.0 1
18 Female 2.26 Arts 3 4 3 0 40800.0 4
23 Male 3.97 Medicine 4 9 7 2 57200.0 3
29 Male 3.22 Mathematics 4 7 7 5 30500.0 5
22 Male 3.0 Law 4 4 8 5 41500.0 7
28 Male 2.76 Law 4 3 10 3 64300.0 3
26 Female 3.8 Engineering 4 6 9 5 54200.0 1
18 Female 2.49 Mathematics 3 3 1 1 43200.0 9
24 Female 2.57 Computer Science 4 7 4 4 62000.0 6
22 Male 2.24 Law 3 1 6 2 49200.0 6
22 Female 3.52 Computer Science 3 7 7 3 65000.0 4
19 Male 3.19 Business 3 3 5 5 43600.0 1
28 Female 3.22 Engineering 2 9 6 2 54400.0 9
20 Female 2.44 Engineering 0 6 1 1 80000.0 10
24 Male 3.3 Arts 1 7 5 2 52400.0 7
23 Male 3.53 Arts 2 9 2 2 60400.0 10
29 Male 2.72 Mathematics 0 6 2 3 25000.0 7
19 Female 3.6 Computer Science 2 10 1 4 52200.0 7
23 Female 2.7 Law 3 2 10 4 53100.0 7
19 Female 3.52 Law 3 6 9 3 31800.0 8
19 Male 2.07 Medicine 4 6 4 3 45900.0 8
19 Male 3.1 Computer Science 3 2 4 0 45600.0 3
28 Female 3.94 Law 2 7 9 0 33300.0 8
20 Female 3.96 Arts 1 9 5 1 42400.0 4
19 Male 2.56 Arts 3 10 4 0 81700.0 7
21 Male 2.88 Arts 0 4 7 0 50300.0 5
26 Female 2.13 Computer Science 2 5 5 2 54700.0 4
23 Male 3.75 Engineering 0 6 8 2 78300.0 4
18 Male 3.14 Mathematics 4 1 3 3 25000.0 6
25 Male 2.77 Medicine 4 8 8 5 82300.0 2
29 Female 2.23 Medicine 1 9 6 4 61200.0 5
24 Female 3.89 Arts 2 1 9 1 31500.0 8
27 Female 3.06 Business 1 4 6 0 31400.0 2
20 Female 2.57 Computer Science 0 6 4 2 62000.0 5
18 Female 2.7 Law 1 10 2 4 61600.0 7
22 Male 2.54 Law 0 1 3 0 56500.0 5
21 Female 3.2 Mathematics 1 3 7 5 35800.0 10
27 Male 3.86 Engineering 4 7 10 4 53500.0 9
25 Female 3.71 Arts 2 8 5 2 40300.0 9
18 Male 2.92 Business 1 8 7 3 45900.0 8
27 Male 3.65 Arts 0 5 7 5 35200.0 9
18 Male 2.85 Business 2 1 6 5 39800.0 2
29 Male 2.5 Medicine 4 1 2 0 25000.0 3
21 Male 3.97 Business 4 8 5 0 72500.0 4
25 Male 2.61 Medicine 3 5 10 1 37300.0 5
22 Other 2.65 Medicine 2 9 6 0 70600.0 10
19 Male 3.98 Computer Science 1 1 8 2 43200.0 2
23 Female 2.27 Mathematics 4 2 1 4 41100.0 10
22 Female 3.52 Business 1 4 10 5 25000.0 4
19 Other 3.87 Engineering 1 10 7 4 78600.0 4
28 Female 3.02 Engineering 0 7 5 3 65700.0 5
28 Female 2.01 Business 1 4 7 5 35800.0 6
28 Male 2.75 Mathematics 3 8 3 5 63800.0 1
20 Male 2.22 Computer Science 2 7 4 3 66100.0 6
26 Male 2.83 Engineering 2 5 2 2 53100.0 9
24 Female 3.58 Arts 0 7 6 4 52600.0 3
24 Female 2.88 Engineering 3 8 5 5 49800.0 2
28 Male 2.86 Computer Science 3 3 1 3 38300.0 8
23 Male 3.11 Medicine 2 3 1 5 44000.0 2
25 Female 3.16 Medicine 3 2 8 3 35500.0 8
21 Male 3.71 Medicine 4 4 8 1 65500.0 10
25 Female 2.62 Computer Science 1 4 6 1 74900.0 4
21 Female 3.64 Medicine 1 4 9 2 55400.0 9
25 Female 3.13 Mathematics 2 2 1 2 42100.0 4
26 Female 2.6 Medicine 2 7 10 2 43300.0 1
20 Female 2.59 Computer Science 3 10 8 2 55300.0 8
20 Female 2.72 Arts 0 3 2 4 58400.0 1
28 Female 3.25 Engineering 2 10 8 0 52200.0 5
19 Female 2.46 Computer Science 2 1 3 2 39200.0 7
27 Male 3.84 Computer Science 2 2 6 1 67600.0 3
20 Male 3.15 Business 3 5 7 5 51900.0 6
20 Male 3.84 Medicine 4 9 3 0 56900.0 1
22 Male 2.09 Law 2 4 2 0 25000.0 6
22 Female 2.69 Arts 4 6 1 4 46700.0 5
19 Female 2.05 Law 3 3 5 3 60700.0 2
29 Male 2.54 Business 0 9 1 5 31500.0 4
27 Male 3.72 Arts 1 2 1 5 25000.0 7
23 Other 2.07 Medicine 1 8 5 0 67000.0 6
22 Male 2.87 Law 1 3 3 4 51900.0 10
23 Male 2.24 Medicine 1 8 10 4 53000.0 6
18 Female 2.83 Medicine 3 3 3 4 56000.0 9
22 Female 3.68 Engineering 1 4 7 2 53900.0 2
26 Male 3.25 Arts 3 8 3 5 25000.0 1
29 Male 3.47 Arts 0 10 2 3 43900.0 2
27 Male 2.7 Business 2 4 3 2 47900.0 3
19 Female 3.89 Computer Science 2 9 4 1 52400.0 9
18 Female 3.42 Medicine 2 9 9 3 50400.0 10
27 Male 2.84 Medicine 3 6 2 2 43500.0 9
28 Female 2.85 Law 3 1 6 3 63200.0 5
26 Female 3.84 Business 3 9 5 1 45700.0 7
27 Male 3.15 Arts 0 9 6 2 52800.0 3
26 Female 3.41 Engineering 4 7 5 3 73900.0 10
26 Female 2.83 Arts 3 9 6 1 28400.0 2
23 Male 2.45 Engineering 3 8 4 5 25000.0 6
25 Male 3.45 Engineering 2 9 8 4 55100.0 6
28 Female 3.22 Arts 1 9 9 3 58800.0 5
18 Female 3.0 Law 1 7 10 1 82700.0 1
27 Female 3.25 Medicine 0 6 7 5 50500.0 10
21 Female 2.42 Engineering 1 2 1 4 47400.0 2
18 Female 3.59 Law 4 7 5 1 42100.0 7
25 Male 3.9 Business 2 1 7 5 66300.0 10
18 Female 3.78 Business 0 6 5 5 57600.0 2
20 Male 2.64 Engineering 1 6 5 5 62300.0 5
21 Male 2.81 Medicine 1 7 5 0 54100.0 10
25 Female 3.62 Engineering 2 2 5 1 62900.0 4
23 Female 3.19 Business 0 4 5 2 71100.0 10
27 Male 3.1 Mathematics 2 2 1 2 58900.0 1
29 Female 3.85 Business 0 4 6 2 41900.0 5
24 Male 3.07 Arts 1 3 6 2 35500.0 1
25 Male 3.03 Mathematics 2 2 8 5 52300.0 3
19 Male 2.08 Medicine 2 2 5 5 72700.0 9
27 Female 2.14 Arts 4 3 2 0 53100.0 7
28 Female 2.01 Mathematics 2 10 7 0 25100.0 2
25 Male 3.83 Law 0 4 1 0 76700.0 5
20 Female 2.82 Mathematics 4 7 5 4 56900.0 4
24 Male 2.94 Law 2 4 5 3 48600.0 7
20 Female 3.69 Law 2 7 3 2 47500.0 4
24 Male 3.22 Mathematics 4 4 2 3 25000.0 9
28 Male 3.22 Mathematics 1 3 4 2 37600.0 3
29 Female 2.59 Computer Science 2 8 7 2 37300.0 6
19 Male 3.67 Mathematics 3 3 10 2 59400.0 5
27 Male 2.33 Law 1 8 3 0 46800.0 10
23 Female 2.11 Engineering 2 2 6 5 66400.0 8
20 Other 2.38 Arts 1 3 7 4 25000.0 1
20 Male 2.54 Law 0 4 2 2 83900.0 10
26 Male 2.56 Medicine 1 3 3 2 68600.0 2
24 Male 3.34 Mathematics 4 6 9 2 56400.0 7
22 Female 2.44 Law 2 9 1 1 44800.0 1
29 Male 3.35 Engineering 1 10 8 2 61800.0 5
27 Female 2.18 Mathematics 3 8 1 0 51300.0 8
24 Other 2.29 Engineering 0 4 3 0 47000.0 10
26 Male 3.02 Engineering 0 2 6 3 61200.0 5
18 Male 3.84 Engineering 1 10 8 5 63000.0 5
24 Male 3.72 Engineering 4 1 7 5 55300.0 9
23 Male 3.94 Medicine 0 4 3 0 42800.0 5
27 Female 3.3 Computer Science 1 5 6 3 48200.0 1
29 Male 3.35 Business 1 2 1 4 29800.0 3
26 Male 3.25 Computer Science 0 3 8 1 29000.0 5
18 Female 3.25 Business 1 4 9 0 41000.0 8
21 Male 2.29 Arts 1 3 9 2 64500.0 10
26 Female 3.09 Mathematics 3 8 4 4 51800.0 2
21 Male 2.77 Engineering 1 2 4 2 64300.0 4
27 Female 2.89 Arts 1 9 7 3 69400.0 4
20 Female 3.05 Arts 4 6 7 3 55400.0 3
26 Female 2.26 Mathematics 0 1 6 1 34400.0 6
19 Female 2.72 Business 4 8 7 4 62200.0 10
